first_name,last_name,date_of_birth,gender,position,department,hire_date,salary,performance_rating,salary_increase,absenteeism_days,overtime_hours,satisfaction_score,feedback_text,will_leave
Alex,Smith,1970-06-27,0,Developer,HR,2019-09-05,104942.4371714478,5.4406603037205565,0.1823265827416951,4,2,2.488781369155684,Poor,1.0
Jane,Johnson,1983-05-21,1,Manager,Finance,2021-12-19,52709.04698373708,9.237609463413465,0.0531371129732527,25,0,1.9312755728192619,Poor,1.0
John,Johnson,1977-05-06,1,Manager,IT,2022-10-06,47120.51377381238,5.687972044306113,0.0938119488780238,2,15,8.364770359077726,Good,0.0
John,Williams,2001-07-24,0,Developer,IT,2020-01-22,68113.38083243996,5.071300832859132,0.1467285680728897,4,3,2.5016372038501986,Good,1.0
Jane,Williams,1985-02-19,1,Manager,HR,2021-10-02,49647.2800630361,1.4922385711864088,0.0035340089590867765,28,16,9.018764962216334,Poor,0.0
John,Johnson,1989-12-10,0,Developer,HR,2019-09-28,30615.66733335272,5.203160798695675,0.13713034985303987,25,6,2.1862614690701143,Poor,1.0
Jane,Johnson,1974-12-22,0,Analyst,IT,2020-03-08,64455.00552915917,6.675717654847724,0.08602854641936526,22,11,3.7933380019730807,Good,1.0
Jane,Williams,1998-01-05,0,Developer,IT,2022-05-22,51539.90578926227,6.61702078041089,0.09481525282157154,17,8,3.442877778484479,Good,0.0
Jane,Smith,1992-11-21,0,Manager,HR,2024-03-08,91250.45995249541,3.6960068765340752,0.09154876343324268,16,11,9.083318003380906,Poor,1.0
Alex,Johnson,1965-08-30,1,Manager,HR,2020-08-20,82163.70546714065,9.213445241947994,0.03547027233194857,15,5,1.6911611585806061,Poor,1.0
John,Williams,2003-09-06,0,Manager,IT,2020-10-14,118964.14360381242,4.098772299879633,0.01235247725803994,0,2,1.9013949775609023,Good,0.0
Jane,Doe,1966-09-07,1,Developer,HR,2023-07-23,118324.5000817152,6.667152357332826,0.08323218928123155,12,6,9.875591175553254,Poor,0.0
John,Smith,2002-08-09,1,Developer,Finance,2024-06-26,113588.70790849431,5.470690852053861,0.16858909649123943,25,9,7.377251911910427,Poor,0.0
John,Smith,1966-08-05,0,Analyst,HR,2022-03-10,78131.95196530732,9.966020437401749,0.09490671252448815,29,5,8.16751650357738,Average,0.0
Jane,Williams,2001-01-22,1,Manager,Finance,2020-11-03,67564.4647620426,2.2988083931873335,0.01871188138246711,13,11,8.86180837820693,Poor,1.0
Jane,Johnson,1994-09-18,0,Manager,HR,2022-05-10,116317.58180541631,2.7311172683852356,0.1434745548125947,18,4,4.090400106171153,Poor,0.0
Alex,Williams,1984-04-14,1,Analyst,HR,2021-08-01,76621.38140176678,1.0671682637549746,0.08453732393148515,8,0,4.984243317706923,Poor,0.0
Alex,Williams,1993-03-31,0,Manager,IT,2024-04-28,86522.74181125834,8.46945633891199,0.08312555640583104,21,14,8.803104462195403,Good,0.0
Alex,Doe,2001-10-11,1,Manager,IT,2022-06-06,112055.50635074695,7.318743101960469,0.10147795301703143,15,0,2.1760536737193616,Average,0.0
Jane,Smith,1967-03-29,1,Manager,HR,2020-08-24,74313.0343831124,2.7308419550591547,0.09278725269097819,28,5,8.485521681745807,Average,1.0
Jane,Johnson,1979-08-11,0,Manager,HR,2020-04-08,41644.25552700308,4.382390971071469,0.01982922245552479,12,8,2.634682796909397,Poor,0.0
John,Johnson,1998-01-27,1,Developer,IT,2023-12-30,93937.96335111705,4.7703126231362685,0.10345443395086212,9,5,4.228801858191464,Good,0.0
Alex,Smith,1993-09-23,0,Developer,Finance,2022-10-31,56049.27312270197,5.316625870700123,0.19456883173200448,27,17,1.9041179471287157,Good,1.0
John,Doe,1964-10-16,1,Analyst,HR,2023-08-22,119639.42841906297,8.204824946140729,0.1691284183248843,15,14,4.700145504334413,Average,0.0
Alex,Williams,1979-02-02,0,Analyst,HR,2019-12-29,30638.26314969339,7.1222561949733665,0.16508797914972576,25,2,6.851019010772923,Good,1.0
John,Doe,1985-08-17,1,Manager,IT,2022-05-29,99275.82764671922,8.298416734053497,0.08007132536796613,9,5,5.682087644536229,Good,0.0
Alex,Johnson,1971-02-14,1,Analyst,Finance,2019-11-07,49539.29065229013,5.878243626997417,0.1936417681725811,4,8,9.46788640745238,Good,0.0
Alex,Doe,1992-10-11,1,Analyst,IT,2023-06-16,88063.5074970813,1.152722163839198,0.19207335492442607,10,1,7.312272042793973,Poor,0.0
Jane,Johnson,1995-02-19,0,Manager,IT,2022-09-20,78781.37686317535,5.136066797549697,0.09979358884415862,5,19,7.159918249623767,Average,0.0
Emily,Smith,2005-05-20,0,Developer,Finance,2022-08-06,78287.30475541034,8.739466427650683,0.04260706396865284,15,18,6.787548941860267,Average,0.0
Jane,Smith,1980-10-31,0,Analyst,HR,2023-07-22,86007.26811666237,9.409781951582623,0.041306880794401285,7,0,2.192235907077339,Average,1.0
Emily,Williams,1968-10-25,1,Developer,IT,2023-02-08,116678.47178080223,9.257904051367102,0.15291365275188606,15,14,5.027526007295573,Average,0.0
Emily,Smith,1968-07-26,1,Analyst,HR,2020-05-14,51032.140394282724,6.752816464509639,0.04713650691517699,8,9,8.863102311046738,Good,1.0
Alex,Williams,1997-12-20,0,Analyst,Finance,2021-10-23,40528.47417467318,5.079407146795192,0.17063516245156007,14,16,1.710368695345711,Good,0.0
Alex,Doe,1975-11-05,0,Manager,HR,2022-12-16,65477.14451399172,8.633828156976058,0.09859654209161782,12,17,5.412812404688455,Average,0.0
Alex,Williams,1991-02-27,0,Developer,IT,2024-07-26,112599.53872449955,9.175124892187085,0.12091482205164844,1,19,6.016968704472399,Average,1.0
Emily,Doe,2004-04-10,1,Manager,IT,2019-09-19,70261.54941050631,2.8941370495888084,0.13791661310664596,2,15,5.965411348179702,Poor,0.0
John,Smith,1984-06-06,1,Developer,IT,2021-06-11,71198.81514337208,7.835681338452496,0.041197636837694646,27,5,4.770396801855514,Average,0.0
John,Johnson,1993-04-22,0,Manager,IT,2023-12-30,82508.3593629682,5.1634927293128055,0.16366010188787639,25,6,4.172763171704656,Average,0.0
Emily,Johnson,1992-09-12,0,Manager,IT,2023-12-24,51093.3081610088,2.1120983866141856,0.024738170122752146,21,19,5.903422081060886,Average,0.0
Jane,Doe,1999-08-18,0,Manager,HR,2024-05-18,34682.13795265022,2.0228143482704746,0.0007836749902186525,10,16,8.080507132601866,Average,0.0
Alex,Williams,1974-05-06,0,Analyst,IT,2022-10-05,98067.90872822647,5.856956100128372,0.015496725311096539,1,19,1.9209896158065685,Average,1.0
Jane,Johnson,2006-06-19,1,Analyst,Finance,2022-01-31,62549.94748755385,1.9756033544496046,0.175186604437241,4,17,2.513062878379526,Average,1.0
Jane,Smith,1981-09-20,0,Analyst,Finance,2022-03-20,78619.55401007566,1.4529063964119755,0.012581495203604787,27,10,1.2922369452257345,Good,1.0
Alex,Johnson,1992-01-12,1,Manager,IT,2019-11-23,113085.65897573384,1.1426665800868867,0.14598470385716422,4,3,1.555071252588617,Good,0.0
Alex,Johnson,1972-09-15,0,Manager,HR,2021-12-18,86325.70754841382,1.4905834967234761,0.16728794747522469,1,5,5.743068621233803,Poor,1.0
Emily,Williams,1991-12-17,1,Manager,Finance,2023-07-02,75697.69366763979,5.491977922968458,0.02202845658379329,13,11,3.16957911271063,Average,1.0
Alex,Williams,1975-01-26,0,Manager,IT,2023-11-06,47911.016497366945,9.998643200377602,0.00043682857144975443,21,0,9.285653230396981,Good,0.0
Emily,Williams,1977-07-20,0,Analyst,IT,2019-12-19,76954.06212302265,3.3640276179743607,0.15345583550312603,9,17,3.839981269987998,Average,1.0
John,Doe,1984-07-15,0,Developer,IT,2020-12-22,54114.84750961631,5.68175146951497,0.11314840521418029,25,4,8.186081545460715,Poor,1.0
Emily,Johnson,1967-10-18,1,Analyst,HR,2024-06-20,40923.47320937577,9.87340751762426,0.15613641493757247,15,6,5.43952744604704,Good,0.0
Emily,Johnson,1977-08-02,1,Manager,Finance,2021-02-25,61873.87770835455,4.775333365808377,0.07813870742018976,22,6,1.853642739278405,Average,0.0
Jane,Doe,1969-05-07,0,Manager,IT,2022-05-19,46877.450062095,1.0949647313431048,0.018285253772341848,24,18,9.02685817007569,Poor,1.0
Alex,Williams,1992-05-28,0,Analyst,Finance,2019-09-17,112584.06266357102,7.058002133120758,0.19814976187864378,15,9,5.256915343283374,Average,0.0
John,Doe,1968-11-26,0,Manager,HR,2019-09-10,38763.905619720375,3.727591850575915,0.1276448830081223,29,1,9.355352967827127,Average,0.0
John,Smith,2004-08-09,1,Analyst,IT,2019-09-26,62810.9784767878,8.593124766984799,0.03898855379403197,7,12,6.063898806124682,Poor,0.0
Alex,Williams,1966-08-02,1,Developer,IT,2022-03-02,78191.84546912587,1.7662927290047392,0.060589033578016795,22,2,9.679889616111828,Poor,0.0
Jane,Williams,2001-10-04,0,Analyst,HR,2022-01-13,95210.21182429364,3.8036106911258742,0.15658472285151448,7,6,5.367400681083594,Good,1.0
Jane,Williams,1998-10-08,0,Analyst,HR,2021-08-05,102791.95000510356,4.255914807303093,0.10485094410754735,19,15,3.848091188801119,Good,1.0
John,Doe,1992-01-18,0,Manager,IT,2021-04-09,32636.949879307653,6.562926690055272,0.10190177464484039,0,19,4.234814441477354,Average,1.0
Jane,Doe,2005-08-13,0,Analyst,Finance,2021-10-11,108433.96875816495,3.1373743812597983,0.19578391122397998,29,3,5.5783538579464,Average,1.0
Alex,Williams,1997-03-25,0,Manager,IT,2022-06-06,89833.61916446438,1.9469759971435274,0.134403952436107,5,10,8.251875264639981,Poor,1.0
John,Johnson,1979-05-18,1,Developer,Finance,2021-07-12,76638.51589642688,1.3377579177862282,0.1138460424182896,9,15,5.027502230293854,Good,0.0
Jane,Doe,1969-04-08,0,Analyst,IT,2022-10-18,111541.71639399268,5.874372305186382,0.1258847422234201,17,14,2.4784340451033526,Poor,0.0
Emily,Smith,1969-10-18,0,Developer,Finance,2019-10-18,112098.68141242639,2.8841355944568887,0.007883517024072596,20,12,8.44849235214238,Average,0.0
Jane,Doe,2004-10-18,0,Developer,Finance,2024-05-05,110285.29741887246,7.595897075955086,0.10167109751291846,29,12,3.3949716055236925,Poor,1.0
Jane,Smith,2005-07-21,0,Analyst,IT,2023-09-10,119157.8463454961,3.501020133889804,0.09963785983479584,15,7,4.965428026532573,Average,0.0
John,Williams,1976-11-07,1,Developer,HR,2024-07-23,116419.62651445421,6.943022474627148,0.10454189081352022,7,5,4.723596078222968,Good,0.0
Emily,Smith,1973-04-01,1,Analyst,IT,2024-05-25,47924.12078373603,4.823147631982706,0.07711050029833387,24,6,7.857409381687874,Average,1.0
Emily,Johnson,1995-02-04,0,Manager,HR,2024-02-12,39261.45795078006,7.571171689987824,0.077449209640695,24,19,7.4930424139861485,Poor,1.0
Emily,Doe,1981-11-20,0,Manager,Finance,2024-04-01,64080.67889755052,9.589805022889665,0.1748337842964137,21,13,7.422868670443684,Poor,1.0
Alex,Smith,1995-04-22,0,Manager,HR,2020-11-26,86013.83383258567,4.878890853914715,0.05763290457679027,11,1,1.4463415739807752,Average,0.0
Jane,Smith,1989-09-28,1,Analyst,HR,2022-09-11,66514.29817628529,1.3697412845999977,0.06945769486113955,11,11,8.948737476312477,Poor,1.0
Alex,Williams,1994-01-04,1,Developer,Finance,2023-05-27,53525.75849043554,9.519387155005049,0.1452607000737636,9,10,6.827678160131469,Poor,0.0
Jane,Johnson,1974-12-29,1,Developer,IT,2019-10-10,78607.13897299762,7.746528559489961,0.14551260708644015,2,17,4.2381047204373665,Poor,0.0
Jane,Williams,1992-01-23,1,Manager,Finance,2021-01-01,44730.80973567551,3.492591563121489,0.013159643559047796,6,13,3.143884919280545,Good,1.0
John,Doe,1979-09-04,1,Analyst,IT,2022-11-12,77188.3444506109,9.666621951837667,0.12153712821016222,6,10,1.3236918059207152,Poor,0.0
Emily,Williams,1997-08-12,0,Developer,Finance,2022-12-26,91485.80069158363,1.4709957157059654,0.1565697235973315,11,1,8.19173931194759,Poor,0.0
Emily,Smith,1998-07-13,0,Manager,Finance,2023-03-04,78337.5110031093,7.634973012141743,0.1254628274020525,28,1,9.638054077939433,Poor,0.0
John,Doe,1976-01-07,1,Analyst,Finance,2020-02-17,62351.81596685492,8.725324660476925,0.046520772429751195,10,5,1.081883631526984,Poor,0.0
Alex,Johnson,2005-09-25,0,Developer,Finance,2023-08-19,94310.61114838407,6.610705582026381,0.1941109341456992,24,4,4.0275435106261845,Average,0.0
John,Doe,1996-03-13,0,Developer,Finance,2019-09-10,42999.283573956985,4.978595918062675,0.06682093041731266,12,4,6.270889018859193,Poor,1.0
John,Smith,1982-01-04,0,Developer,Finance,2022-12-16,55489.71754287007,8.932692990909251,0.11872971702147217,28,1,6.1924251101035575,Good,1.0
Emily,Smith,1971-08-13,0,Developer,HR,2020-06-25,60703.439323771476,7.727616735242291,0.109952910253204,0,13,2.524801618839223,Good,0.0
Jane,Williams,1984-11-08,1,Developer,Finance,2020-07-07,89590.06432273613,9.213394110322515,0.17475893808397613,9,17,4.938816723918419,Good,0.0
John,Doe,1967-09-18,1,Developer,Finance,2023-08-01,70856.29497430738,3.7149601746803396,0.07680381479299164,16,2,3.4508385746297447,Average,1.0
Emily,Williams,1971-09-05,0,Developer,IT,2020-11-16,83675.42397232153,4.2942543917186375,0.16142140406390257,24,1,2.0507311249191598,Poor,1.0
Jane,Williams,1994-10-27,1,Analyst,Finance,2024-07-20,37807.37719512434,6.449000367748081,0.011418952101976788,0,5,5.773817982945184,Good,1.0
John,Doe,1987-06-16,1,Analyst,HR,2023-12-03,88668.12842828453,8.015347151960757,0.15343414368981217,13,3,3.572573037970685,Average,0.0
Emily,Smith,1998-04-03,0,Analyst,Finance,2021-01-04,42455.78273713121,6.991887162388306,0.10493446133712446,25,8,9.161799196058523,Poor,0.0
John,Smith,1987-11-21,1,Manager,Finance,2019-09-13,84178.32176770072,7.277030453478755,0.01809926221917335,10,14,3.367720269317717,Average,1.0
Alex,Doe,1979-11-09,1,Analyst,Finance,2022-12-27,58855.791589520406,2.604983611853947,0.04787396726840927,1,10,3.260728041440205,Average,1.0
Jane,Doe,1981-03-20,1,Developer,Finance,2021-03-24,97180.69159714026,9.04158974253986,0.1513578445804794,11,19,2.3678216422664606,Average,1.0
John,Williams,1991-11-14,1,Developer,Finance,2024-07-19,104757.21882174803,6.141997044747358,0.12149435078171385,12,1,5.748216601828154,Average,0.0
John,Johnson,2004-01-13,0,Analyst,IT,2021-05-11,77661.54126414073,4.607939216151193,0.05947866641239794,28,10,2.8701141823427845,Average,0.0
Jane,Smith,1993-06-14,0,Manager,HR,2020-09-02,80568.92606173619,7.667948860497869,0.13237206244300112,23,9,3.6523123289697517,Average,1.0
Alex,Johnson,2005-10-13,0,Developer,HR,2022-06-02,106613.50506258542,8.186358186373829,0.05343305251759798,18,3,3.0458986396302468,Good,1.0
John,Doe,2001-01-07,1,Manager,HR,2023-10-18,31132.003123757586,2.385669147998535,0.14107127403882366,14,6,5.217416291093588,Good,0.0
John,Johnson,1986-06-04,1,Developer,IT,2020-11-20,81756.33771768733,8.079251237483557,0.0034576089526726418,28,0,8.719877312074265,Poor,1.0
Emily,Smith,2002-10-30,0,Manager,IT,2022-11-07,93791.93384155387,2.6009181591456576,0.177706657704897,23,1,2.2856131683273135,Average,0.0
John,Williams,1985-07-03,0,Analyst,IT,2023-07-15,119510.78310160723,7.112545295841936,0.014814981442089549,14,2,4.671048131021713,Good,1.0
Jane,Williams,1988-04-16,0,Analyst,Finance,2023-12-20,70462.50176282361,8.53177080003933,0.11446303712601531,8,16,6.383687499446758,Average,0.0
Alex,Smith,1994-12-13,1,Developer,HR,2024-07-29,76810.3873052155,6.49658601680158,0.05285995055475099,3,15,5.602051808165195,Average,1.0
Jane,Williams,1975-12-02,0,Manager,HR,2021-07-14,70807.46075618413,9.903519505957465,0.010948996451919026,17,0,5.337101503989796,Good,0.0
Emily,Williams,1990-02-06,1,Analyst,IT,2023-02-13,102458.40391195736,8.655221775759394,0.11010906012399911,28,9,3.73153518233157,Good,0.0
John,Doe,1971-05-13,0,Developer,Finance,2020-05-06,58156.01652051014,1.8824008429984584,0.10536343321008268,12,13,1.9948884967772247,Average,1.0
Alex,Doe,2000-09-06,1,Analyst,IT,2020-06-15,116212.08681440835,8.418411873305871,0.11296828734348532,17,4,1.8978720193255816,Poor,0.0
Alex,Williams,1971-06-14,0,Manager,IT,2021-06-13,78192.35171322044,9.421743353720954,0.1195226381864921,21,11,5.682912635722472,Poor,1.0
Jane,Smith,1984-09-15,1,Manager,HR,2019-11-17,76583.95185484269,2.119907871520797,0.19243917525559828,7,15,8.676497830458638,Poor,0.0
Emily,Williams,1997-04-24,1,Developer,HR,2024-03-18,62997.39300868108,6.572092600420266,0.031878976954280436,19,19,9.232743958548943,Good,1.0
Jane,Smith,1992-03-09,1,Developer,HR,2021-06-30,105370.58053512605,3.7887908446763623,0.1015018188938663,5,13,8.695705473727193,Poor,1.0
Alex,Doe,2000-04-07,0,Analyst,IT,2023-04-23,86516.2861808617,3.476711905961281,0.18191733901075546,6,18,8.331086909021526,Average,0.0
Emily,Johnson,1970-01-19,0,Developer,HR,2019-11-17,82026.48918111713,9.621814179240015,0.10061452005432181,12,1,8.70332670632168,Good,1.0
Jane,Smith,1997-12-14,1,Manager,IT,2024-04-29,30880.14422751857,1.676106191390583,0.10713201234562242,29,9,1.0439601941822674,Average,1.0
Emily,Doe,1964-11-16,1,Analyst,HR,2020-11-26,71452.42956252,9.106841462056591,0.18600107555821455,14,13,5.425641487170905,Average,0.0
Jane,Williams,1985-02-18,1,Manager,HR,2021-01-15,50674.46553149086,2.796144543063449,0.007556901319135934,2,2,7.887434717052613,Average,0.0
Emily,Doe,1990-10-26,0,Developer,HR,2022-02-07,36272.16270571077,1.5239576086780569,0.18540083202028168,20,14,4.4163942080349905,Poor,1.0
Emily,Smith,1992-06-24,1,Analyst,IT,2023-06-03,80929.97445915831,6.539973608738612,0.007911501312522629,8,3,6.842385683477855,Good,1.0
Emily,Smith,1974-02-08,1,Developer,Finance,2020-07-04,44303.22901597544,1.4811284134433635,0.08913835804934929,12,1,5.481537333240375,Average,0.0
Jane,Doe,1973-10-08,1,Developer,Finance,2023-08-26,56133.13912374184,8.940115729186886,0.029402990979955714,29,14,1.1810954966776663,Average,0.0
Emily,Johnson,1977-11-13,1,Analyst,IT,2021-01-28,109878.77169537723,6.771391383311828,0.08272891294553977,16,10,5.5804760290835755,Average,0.0
Jane,Johnson,1974-11-17,0,Manager,Finance,2022-12-17,41381.7820863214,8.582990513186632,0.07243632055883031,29,14,5.237347774293083,Average,1.0
Emily,Smith,2004-01-18,1,Developer,HR,2022-01-15,69244.22767067212,7.738049577258917,0.1655849909090625,21,18,2.7471589340137497,Good,1.0
John,Smith,1967-03-06,1,Developer,Finance,2021-06-12,68650.31073708323,5.236353525843437,0.031474316669982086,15,12,9.522126095144651,Poor,0.0
Jane,Johnson,1992-04-30,1,Manager,HR,2023-04-05,90033.31714128185,9.204191985367473,0.0691240337801579,14,0,1.3491950925599872,Poor,0.0
John,Doe,1974-03-11,0,Developer,IT,2023-11-15,78019.89901982216,1.0021690421662108,0.04824886720760557,19,4,3.254346520747871,Average,0.0
Alex,Smith,1999-04-06,0,Analyst,Finance,2023-05-01,33278.28989715481,9.122879033586578,0.014661163622743967,19,16,5.956214902253151,Good,1.0
Alex,Johnson,1974-09-17,0,Analyst,IT,2019-11-04,33606.217771344,9.858897809326372,0.07669622451500852,3,18,7.000379698568111,Average,1.0
Emily,Smith,1975-11-07,0,Analyst,HR,2023-07-07,119712.69414109686,2.3831572222652215,0.1725928092950951,24,11,6.31734287405957,Poor,1.0
John,Smith,1988-12-19,1,Analyst,IT,2020-11-02,95656.92797787946,1.1830697369395988,0.041037428580961405,24,7,8.46485983390582,Good,0.0
Alex,Johnson,1993-12-26,1,Manager,HR,2024-03-21,102239.06197369978,3.2226887122035626,0.17992249787446302,25,15,1.1365677914177952,Poor,1.0
Emily,Smith,2003-03-21,1,Analyst,Finance,2020-09-19,33086.81111729805,5.478094750498533,0.030968536324045483,2,16,1.1206850848491081,Poor,1.0
Jane,Johnson,2005-08-09,1,Developer,IT,2023-09-23,81657.76575285677,6.736641510350651,0.11134185131057078,16,6,4.020483198168112,Poor,0.0
Emily,Smith,2002-10-13,0,Developer,Finance,2024-02-07,55470.05718861699,1.3417837081264588,0.19891883744438804,8,19,7.804038175966694,Good,0.0
Alex,Williams,1967-11-27,0,Manager,IT,2021-03-27,88880.69801998869,3.4788691327552557,0.1935479909318172,11,13,9.631217583756694,Average,1.0
Emily,Johnson,1992-07-10,0,Manager,IT,2021-01-30,77524.27041034194,9.724973222190311,0.1447978328471383,4,2,4.672364154425349,Poor,0.0
Emily,Doe,1975-08-20,1,Analyst,IT,2019-10-11,92331.55200698235,6.147077702130584,0.1814926352692851,28,7,5.8063250188419095,Poor,1.0
Jane,Smith,1999-03-06,1,Manager,IT,2023-01-21,59205.59842520526,9.506102038703983,0.056533472108231814,25,7,7.041739812078518,Poor,0.0
Emily,Smith,1980-10-02,0,Developer,IT,2019-09-07,118570.69954436136,7.626285531644159,0.15485022954013422,2,0,5.244968645066443,Poor,1.0
Jane,Williams,1995-10-13,0,Analyst,HR,2023-03-21,69873.59789716447,6.560318751303578,0.1539947236413202,0,1,3.433137314460259,Average,0.0
Alex,Smith,1970-11-03,1,Developer,IT,2023-05-02,95690.0205933238,4.698396144664825,0.12584383860165843,22,18,7.400096353137573,Poor,0.0
Emily,Johnson,1990-08-31,1,Manager,IT,2024-07-30,103606.55970733492,4.116394373812737,0.1615478586401429,25,18,1.9085291347243656,Good,1.0
Jane,Williams,1972-10-04,1,Manager,IT,2021-01-23,118330.28358862163,2.2127253861781666,0.06296101178411366,3,9,5.301995905488803,Poor,0.0
Jane,Doe,1997-12-21,0,Manager,HR,2022-08-31,80390.14786612068,5.377645319825604,0.10098656081788003,28,15,8.314596138742115,Poor,1.0
John,Doe,1984-10-04,0,Manager,HR,2020-11-18,63211.59591700555,2.219651862046786,0.10367992532661303,13,16,9.405886766613555,Average,0.0
Alex,Johnson,1992-01-24,0,Analyst,HR,2022-07-31,71068.51384958661,2.536914340030032,0.05344197909721482,7,5,2.327085256835214,Poor,0.0
John,Doe,1984-11-07,1,Analyst,Finance,2021-09-06,115146.80562619482,3.2024403732133084,0.026313061327870924,12,8,5.9175142049056255,Good,1.0
Emily,Smith,1978-01-08,0,Developer,Finance,2024-04-10,55621.898538984446,8.988474965445594,0.0735701389214917,24,2,7.262934169316365,Average,1.0
John,Johnson,1970-03-05,1,Manager,Finance,2020-11-01,77873.96797975124,3.560607637681997,0.009412239575389482,26,6,8.76493699713303,Average,0.0
Emily,Williams,1980-12-18,0,Developer,Finance,2023-10-11,113646.68094631862,6.655805460259056,0.07898903720429243,16,3,9.839216659925354,Average,1.0
John,Doe,1986-04-11,0,Analyst,HR,2023-07-24,90295.81417732962,1.003613896228059,0.16117823383937085,21,4,2.723406534173075,Average,1.0
Jane,Williams,1968-12-31,1,Developer,HR,2022-05-31,41095.553470717154,2.3270734042741106,0.005947252258920521,9,17,6.9388288014613515,Good,1.0
John,Doe,1982-08-14,0,Developer,HR,2024-07-18,34821.89036466672,2.264491088159656,0.12450987924262276,8,16,9.349070873495673,Good,0.0
Emily,Doe,1989-01-26,0,Manager,IT,2020-07-31,74350.32112784602,2.446420142718871,0.19565309270589482,16,18,5.387210519175766,Good,1.0
Jane,Doe,2001-03-20,0,Manager,IT,2019-08-30,90297.2931686991,1.6478273661698954,0.051336118330052694,10,17,8.103615892093941,Average,0.0
Jane,Smith,1975-01-17,0,Analyst,Finance,2021-05-28,35976.48181144476,9.904145626378353,0.007858389030138491,29,1,4.984623349358125,Good,1.0
Emily,Doe,1969-02-18,0,Developer,Finance,2020-02-25,103206.62042082117,7.685481488191212,0.13231821319185308,26,11,6.16142587501879,Good,0.0
John,Johnson,1969-09-07,0,Manager,IT,2020-07-22,100522.55052685953,9.297887283686553,0.03901094444727267,24,10,9.496371504528346,Average,1.0
Alex,Johnson,1995-05-14,0,Analyst,HR,2019-10-15,70945.56991577998,5.237064973114365,0.1413285043497868,18,4,6.811833630351753,Poor,1.0
Emily,Williams,1984-04-25,1,Developer,Finance,2024-04-12,45847.43697285446,7.450467271908777,0.1411980805923987,23,0,6.892936422418795,Poor,0.0
Jane,Doe,1987-12-11,1,Developer,IT,2020-01-13,82121.68236315442,2.7016988840051397,0.18018154605339815,1,9,6.6994202560374,Poor,1.0
Jane,Doe,2001-07-25,0,Analyst,Finance,2019-12-23,66250.69806418454,6.299292431406009,0.01784443361144772,12,7,8.001500747232889,Good,0.0
Jane,Smith,2000-05-10,0,Analyst,IT,2020-07-18,117828.37765051829,3.576331318448649,0.08476163703471484,28,15,8.292332174655582,Poor,1.0
Emily,Doe,1999-04-29,1,Analyst,IT,2024-04-11,31654.289079771785,7.206746676930155,0.06027835915327184,16,11,6.151669533709886,Average,1.0
John,Johnson,1981-06-21,0,Analyst,HR,2024-01-09,45814.37212531433,6.3740495801395305,0.08483701114919524,22,12,3.2873255211503296,Good,0.0
John,Williams,1980-06-20,0,Analyst,IT,2020-02-06,37731.93493825384,7.427072268324244,0.03924685633757113,4,3,4.513388014422585,Good,1.0
Alex,Doe,1980-09-06,0,Developer,Finance,2023-01-04,89736.09246245446,6.992059613219839,0.057244861447998875,2,11,8.586549938251963,Poor,0.0
Alex,Doe,2004-12-24,0,Developer,IT,2022-03-06,99779.87368973244,5.0563545242534715,0.15072202629559744,0,15,7.371530440310702,Good,0.0
Alex,Williams,1977-10-31,0,Analyst,Finance,2024-01-12,110335.01952397323,5.127849082729683,0.13539535046220572,10,8,1.8459183647494184,Poor,1.0
Alex,Doe,1979-04-29,0,Manager,Finance,2019-12-07,73150.94803347891,4.305499311526383,0.18276290452498886,13,11,4.361001320308919,Good,1.0
John,Williams,1995-04-06,0,Manager,Finance,2020-09-01,56227.36248084437,4.025442319700678,0.06169384251653727,24,15,4.584252113770715,Good,1.0
Jane,Williams,1989-08-08,0,Analyst,IT,2020-10-01,38558.428293965655,1.4879056978539376,0.14509560680309738,18,12,4.6328202504413,Good,1.0
John,Williams,1968-08-03,1,Analyst,IT,2020-11-30,39842.031279853094,4.5756216365131515,0.06736954028943054,29,17,2.914542695172458,Good,0.0
John,Doe,1969-11-14,1,Developer,Finance,2024-04-02,104960.42353985066,2.1258001885276316,0.025956593144522255,1,0,4.734979825336788,Average,1.0
Jane,Doe,1983-05-29,1,Developer,IT,2020-06-07,116544.1823017391,7.92677947495289,0.09766192856516903,19,9,3.1528997923079687,Average,0.0
Alex,Williams,1986-09-08,1,Developer,HR,2022-09-21,116320.10627966645,9.379812614572133,0.15787586512071541,1,0,3.4663743073384827,Good,0.0
Jane,Johnson,1996-07-04,0,Developer,Finance,2020-03-01,50212.4144388511,5.501781419705067,0.16808855010920404,20,6,2.761714265933488,Average,0.0
John,Doe,1988-07-05,0,Manager,Finance,2019-10-04,67611.67354158685,7.735657099645341,0.19226692623896124,16,5,9.476348500451403,Poor,0.0
Alex,Smith,1969-10-04,1,Developer,Finance,2023-06-18,70463.90154069636,2.6976902178166737,0.10157948320067618,21,13,6.974124615472997,Poor,0.0
Alex,Johnson,1983-02-26,1,Analyst,IT,2024-02-28,95983.77207959269,1.8465383820572985,0.19027927449688312,23,13,7.360467193401041,Average,1.0
Alex,Williams,1988-01-23,0,Analyst,IT,2023-04-04,63399.54819895851,7.4809148908522705,0.13519849795126804,26,16,5.403069101841516,Good,1.0
Emily,Smith,1968-06-08,0,Developer,IT,2024-01-21,47281.4625871154,8.559984009195485,0.1449825493248879,17,16,2.058015242088429,Poor,1.0
